Label,ugz_txt_Municipio__c,ugz_txt_UnidadeFederativa__c,ugz_txt_MunicipioSemAcento__c,ugz_txt_UnidadeFederativaSemAcento__c,ugz_txt_MercadoEmpresarial__c,ugz_txt_MercadoRevenda__c,ugz_txt_Uf__c,ugz_txt_FilaNucleoEmpresarial__c,ugz_txt_FilaNucleoRevenda__c,ugz_txt_FilaNucleoIndustrialEnvasado__c,ugz_txt_MercadoIndustrial__c
2930709,Simões Filho,BAHIA,Simoes Filho,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp, ugz_NUC_Salvador_Dom,,NA
2924009,Paulo Afonso,BAHIA,Paulo Afonso,BAHIA,Empresarial Nordeste,Pernambuco,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,,NA
2910727,Eunápolis,BAHIA,Eunapolis,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2928703,Santo Antônio de Jesus,BAHIA,Santo Antonio De Jesus,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2932903,Valença,BAHIA,Valenca,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2919553,Luís Eduardo Magalhães,BAHIA,Luis Eduardo Magalhaes,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2906501,Candeias,BAHIA,Candeias,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2911709,Guanambi,BAHIA,Guanambi,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2910057,Dias d'Ávila,BAHIA,Dias D'Avila,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp, ugz_NUC_Salvador_Dom,,NA
2930501,Serrinha,BAHIA,Serrinha,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2917508,Jacobina,BAHIA,Jacobina,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2930105,Senhor do Bonfim,BAHIA,Senhor Do Bonfim,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2916401,Itapetinga,BAHIA,Itapetinga,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2914604,Irecê,BAHIA,Irece,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2907202,Casa Nova,BAHIA,Casa Nova,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2906006,Campo Formoso,BAHIA,Campo Formoso,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2903904,Bom Jesus da Lapa,BAHIA,Bom Jesus Da Lapa,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2904605,Brumado,BAHIA,Brumado,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2908408,Conceição do Coité,BAHIA,Conceicao Do Coite,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2914703,Itaberaba,BAHIA,Itaberaba,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2915601,Itamaraju,BAHIA,Itamaraju,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2909802,Cruz das Almas,BAHIA,Cruz Das Almas,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2910701,Euclides da Cunha,BAHIA,Euclides Da Cunha,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2928604,Santo Amaro,BAHIA,Santo Amaro,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2914000,Ipirá,BAHIA,Ipira,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2907509,Catu,BAHIA,Catu,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2917607,Jaguaquara,BAHIA,Jaguaquara,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2902104,Araci,BAHIA,Araci,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2926608,Ribeira do Pombal,BAHIA,Ribeira Do Pombal,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2902708,Barra,BAHIA,Barra,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2928802,Santo Estêvão,BAHIA,Santo Estevao,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2905206,Caetité,BAHIA,Caetite,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2931905,Tucano,BAHIA,Tucano,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2919801,Macaúbas,BAHIA,Macaubas,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2921500,Monte Santo,BAHIA,Monte Santo,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2921005,Mata de São João,BAHIA,Mata De Sao Joao,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2925105,Poções,BAHIA,Pocoes,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2933604,Xique-Xique,BAHIA,Xique-Xique,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2919504,Livramento de Nossa Senhora,BAHIA,Livramento De Nossa Senhora,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2913903,Ipiaú,BAHIA,Ipiau,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2920601,Maragogipe,BAHIA,Maragogipe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2929503,São Sebastião do Passé,BAHIA,Sao Sebastiao Do Passe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2929909,Seabra,BAHIA,Seabra,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2923001,Nova Viçosa,BAHIA,Nova Vicosa,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2933208,Vera Cruz,BAHIA,Vera Cruz,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2922003,Mucuri,BAHIA,Mucuri,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2910503,Entre Rios,BAHIA,Entre Rios,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2926004,Remanso,BAHIA,Remanso,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2930204,Sento Sé,BAHIA,Sento Se,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2927002,Rio Real,BAHIA,Rio Real,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2918100,Jeremoabo,BAHIA,Jeremoabo,BAHIA,Empresarial Nordeste,Pernambuco,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,,NA
2913705,Inhambupe,BAHIA,Inhambupe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2929206,São Francisco do Conde,BAHIA,Sao Francisco Do Conde,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2925204,Pojuca,BAHIA,Pojuca,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2928109,Santa Maria da Vitória,BAHIA,Santa Maria Da Vitoria,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2929305,São Gonçalo dos Campos,BAHIA,Sao Goncalo Dos Campos,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2910602,Esplanada,BAHIA,Esplanada,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2928000,Santaluz,BAHIA,Santaluz,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2901007,Amargosa,BAHIA,Amargosa,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2917003,Itiúba,BAHIA,Itiuba,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2916500,Itapicuru,BAHIA,Itapicuru,BAHIA,Empresarial Nordeste,Pernambuco,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,,NA
2926400,Riacho de Santana,BAHIA,Riacho De Santana,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2921708,Morro do Chapéu,BAHIA,Morro Do Chapeu,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2905800,Camamu,BAHIA,Camamu,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2924405,Pilão Arcado,BAHIA,Pilao Arcado,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2909901,Curaçá,BAHIA,Curaca,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2906808,Cansanção,BAHIA,Cansancao,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2928901,São Desidério,BAHIA,Sao Desiderio,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2917706,Jaguarari,BAHIA,Jaguarari,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2904902,Cachoeira,BAHIA,Cachoeira,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2926301,Riachão do Jacuípe,BAHIA,Riachao Do Jacuipe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2908507,Conceição do Jacuípe,BAHIA,Conceicao Do Jacuipe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2911204,Gandu,BAHIA,Gandu,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2907806,Cícero Dantas,BAHIA,Cicero Dantas,BAHIA,Empresarial Nordeste,Pernambuco,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,,NA
2909307,Correntina,BAHIA,Correntina,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2923704,Paratinga,BAHIA,Paratinga,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2905602,Camacan,BAHIA,Camacan,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2930154,Serra do Ramalho,BAHIA,Serra Do Ramalho,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2902906,Barra do Choça,BAHIA,Barra Do Choca,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2906303,Canavieiras,BAHIA,Canavieiras,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2906873,Capim Grosso,BAHIA,Capim Grosso,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2927200,Ruy Barbosa,BAHIA,Ruy Barbosa,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2914653,Itabela,BAHIA,Itabela,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2922300,Muritiba,BAHIA,Muritiba,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2914505,Irará,BAHIA,Irara,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2907103,Carinhanha,BAHIA,Carinhanha,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2923803,Paripiranga,BAHIA,Paripiranga,BAHIA,Empresarial Nordeste,Pernambuco,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,,NA
2905909,Campo Alegre de Lourdes,BAHIA,Campo Alegre De Lourdes,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2933000,Valente,BAHIA,Valente,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2917300,Ituberá,BAHIA,Itubera,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2914901,Itacaré,BAHIA,Itacare,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2922508,Nazaré,BAHIA,Nazare,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2928406,Santa Rita de Cássia,BAHIA,Santa Rita De Cassia,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2923100,Olindina,BAHIA,Olindina,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2925501,Prado,BAHIA,Prado,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2925758,Presidente Tancredo Neves,BAHIA,Presidente Tancredo Neves,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2927705,Santa Cruz Cabrália,BAHIA,Santa Cruz Cabralia,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2925907,Quijingue,BAHIA,Quijingue,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2919157,Lapão,BAHIA,Lapao,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2932309,Ubatã,BAHIA,Ubata,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2913200,Ibotirama,BAHIA,Ibotirama,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2922904,Nova Soure,BAHIA,Nova Soure,BAHIA,Empresarial Nordeste,Pernambuco,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,,NA
2922102,Mundo Novo,BAHIA,Mundo Novo,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2913507,Iguaí,BAHIA,Iguai,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2928208,Santana,BAHIA,Santana,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2925006,Planalto,BAHIA,Planalto,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2906204,Canarana,BAHIA,Canarana,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2907301,Castro Alves,BAHIA,Castro Alves,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2908606,Conde,BAHIA,Conde,BAHIA,Empresarial Nordeste,Pernambuco,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,,NA
2921203,Miguel Calmon,BAHIA,Miguel Calmon,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2911105,Formosa do Rio Preto,BAHIA,Formosa Do Rio Preto,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2914406,Iraquara,BAHIA,Iraquara,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2925808,Queimadas,BAHIA,Queimadas,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2918357,João Dourado,BAHIA,Joao Dourado,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2906709,Cândido Sales,BAHIA,Candido Sales,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2901106,Amélia Rodrigues,BAHIA,Amelia Rodrigues,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2924801,Piritiba,BAHIA,Piritiba,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2911907,Iaçu,BAHIA,Iacu,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2932002,Uauá,BAHIA,Uaua,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2918803,Laje,BAHIA,Laje,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2903409,Belmonte,BAHIA,Belmonte,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2912707,Ibirapitanga,BAHIA,Ibirapitanga,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2905008,Caculé,BAHIA,Cacule,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2930774,Sobradinho,BAHIA,Sobradinho,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2908200,Conceição da Feira,BAHIA,Conceicao Da Feira,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2915809,Itambé,BAHIA,Itambe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2921104,Medeiros Neto,BAHIA,Medeiros Neto,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2925956,Rafael Jambeiro,BAHIA,Rafael Jambeiro,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2931509,Teofilândia,BAHIA,Teofilandia,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2908903,Coração de Maria,BAHIA,Coracao De Maria,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2900801,Alcobaça,BAHIA,Alcobaca,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2916104,Itaparica,BAHIA,Itaparica,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2926202,Riachão das Neves,BAHIA,Riachao Das Neves,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2922409,Mutuípe,BAHIA,Mutuipe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2906907,Caravelas,BAHIA,Caravelas,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2923209,Oliveira dos Brejinhos,BAHIA,Oliveira Dos Brejinhos,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2923407,Palmas de Monte Alto,BAHIA,Palmas De Monte Alto,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2923605,Paramirim,BAHIA,Paramirim,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2901205,Anagé,BAHIA,Anage,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2904100,Boquira,BAHIA,Boquira,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2919926,Madre de Deus,BAHIA,Madre De Deus,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2912103,Ibicaraí,BAHIA,Ibicarai,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2904753,Buritirama,BAHIA,Buritirama,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,,NA
2931202,Taperoá,BAHIA,Taperoa,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2909604,Crisópolis,BAHIA,Crisopolis,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2929107,São Felipe,BAHIA,Sao Felipe,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2933505,Wenceslau Guimarães,BAHIA,Wenceslau Guimaraes,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2927507,Santa Bárbara,BAHIA,Santa Barbara,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2911600,Governador Mangabeira,BAHIA,Governador Mangabeira,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
2911808,Guaratinga,BAHIA,Guaratinga,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2920700,Maraú,BAHIA,Marau,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,,NA
2902609,Baixa Grande,BAHIA,Baixa Grande,BAHIA,Empresarial Nordeste,Bahia,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,,NA
